time,wet2,wet3,wet4,wet_p2,wet_p3,wet_p4
2017-07-24 08:00:00,8.2,10.3,7.4,8.2,10.5,7.3
2017-07-24 09:00:00,8.2,10.5,7.4,8.2,10.5,7.3
2017-07-24 10:00:00,8.2,10.3,7.4,8.2,10.5,7.3
2017-07-24 11:00:00,8.2,10.3,7.4,8.2,10.5,7.3
2017-07-24 12:00:00,8.2,10.3,7.4,8.2,10.3,7.3
2017-07-24 13:00:00,8.2,10.3,7.4,8.2,10.3,7.3
2017-07-24 14:00:00,8.2,10.3,7.4,8.2,10.3,7.3
2017-07-24 15:00:00,8.2,10.3,7.4,8.2,10.5,7.3
2017-07-24 16:00:00,8.2,10.3,7.4,8.2,10.3,7.3
2017-07-24 17:00:00,8.2,10.3,7.4,8.2,10.3,7.3
2017-07-24 18:00:00,8.2,10.3,7.4,8.2,10.3,7.3
2017-07-24 19:00:00,8.2,10.3,7.4,8.2,10.3,7.3
2017-07-24 20:00:00,8.2,10.3,7.2,8.2,10.3,7.3
2017-07-24 21:00:00,8.2,10.3,7.2,8.2,10.3,7.3
2017-07-24 22:00:00,8.2,10.3,7.2,8.2,10.3,7.3
2017-07-24 23:00:00,8.2,10.3,7.2,8.2,10.3,7.3
2017-07-25 00:00:00,8.2,10.3,7.2,8.2,10.3,7.3
2017-07-25 01:00:00,8.2,10.3,7.2,8.2,10.3,7.3
2017-07-25 02:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-25 03:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-25 04:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-25 05:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-25 06:00:00,8.2,10.1,7.2,8.2,10.3,7.2
2017-07-25 07:00:00,8.2,10.1,7.2,8.2,10.3,7.2
2017-07-25 08:00:00,8.2,10.1,7.2,8.2,10.3,7.2
2017-07-25 09:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-25 10:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-25 11:00:00,8.2,10.1,7.2,8.2,10.3,7.2
2017-07-25 12:00:00,8.2,10.1,7.2,8.2,10,7.2
2017-07-25 13:00:00,8.2,10.1,7.2,8.2,10,7.2
2017-07-25 14:00:00,8.2,10.1,7.2,8.2,10,7.2
2017-07-25 15:00:00,8,10.1,7.2,8.2,10.3,7.2
2017-07-25 16:00:00,8.2,10.1,7.2,8.2,10.3,7.2
2017-07-25 17:00:00,8.2,10.1,7.2,8.2,10,7.2
2017-07-25 18:00:00,8.2,10.1,7.2,8.2,10,7.2
2017-07-25 19:00:00,8,10.1,7.2,8.2,10,7.2
2017-07-25 20:00:00,8,10.1,7.2,8.2,10,7.2
2017-07-25 21:00:00,8,10.1,7.2,8,10,7.2
2017-07-25 22:00:00,8,10.1,7.2,8.2,10,7.2
2017-07-25 23:00:00,8,10.1,7.2,8.2,10,7.2
2017-07-26 00:00:00,8,10.1,7.2,8.2,10,7.2
2017-07-26 01:00:00,8,10.1,7.2,8,10,7.2
2017-07-26 02:00:00,8,10.1,7.2,8,10,7.2
2017-07-26 03:00:00,8,10.1,7.2,8,10,7.2
2017-07-26 04:00:00,8,10.1,7.2,8,10,7.2
2017-07-26 05:00:00,8,10.1,7.2,8,10,7.2
2017-07-26 06:00:00,8,10.1,7.2,8,10,7.2
2017-07-26 07:00:00,8,10.1,7.2,8,10,7.2
2017-07-26 08:00:00,8,10.1,7.2,8,10,7.2
2017-07-26 09:00:00,8,9.9,7.2,8,10,7.2
2017-07-26 10:00:00,8,9.9,7.2,8,10,7.2
2017-07-26 11:00:00,8,9.9,7.2,8,10,7.2
2017-07-26 12:00:00,8,9.9,7.2,8,10,7.2
2017-07-26 13:00:00,8,9.9,7.2,8,10,7.2
2017-07-26 14:00:00,8,9.9,7.2,8,10,7.2
2017-07-26 15:00:00,8,9.9,7.2,8,9.9,7.2
2017-07-26 16:00:00,8,9.9,7.2,8,9.6,7.2
2017-07-26 17:00:00,8,9.9,7.2,8,9.9,7.2
2017-07-26 18:00:00,8,9.9,7.2,8,9.9,7.2
2017-07-26 19:00:00,8,9.9,7.2,8,9.9,7.2
2017-07-26 20:00:00,7.8,9.9,7.2,8,9.9,7.2
2017-07-26 21:00:00,7.8,9.9,7.2,8,9.9,7.2
2017-07-26 22:00:00,7.8,9.9,7.2,8,9.9,7.2
2017-07-26 23:00:00,7.8,9.9,7.2,8,9.9,7.2
2017-07-27 00:00:00,7.8,9.9,7.2,8,9.9,7.2
2017-07-27 01:00:00,7.8,9.9,7.2,8,9.9,7.2
2017-07-27 02:00:00,7.8,9.9,7.2,7.7,9.9,7.2
2017-07-27 03:00:00,7.8,9.9,7,7.8,9.9,7.2
2017-07-27 04:00:00,7.8,9.9,7.2,7.8,9.9,7.2
2017-07-27 05:00:00,7.8,9.9,7.2,7.7,9.9,7.2
2017-07-27 06:00:00,7.8,9.9,7.2,7.7,9.9,7.2
2017-07-27 07:00:00,7.8,9.9,7.2,7.7,9.9,7.2
2017-07-27 08:00:00,7.8,9.9,7,7.7,9.9,7.2
2017-07-27 09:00:00,7.8,9.9,7.2,7.7,9.9,6.9
2017-07-27 10:00:00,7.8,9.9,7,7.7,9.9,7.2
2017-07-27 11:00:00,7.8,9.9,7.2,7.7,9.9,7.2
2017-07-27 12:00:00,7.8,9.9,7.2,7.7,9.9,7.2
2017-07-27 13:00:00,7.8,9.7,7.2,7.7,9.9,7.2
2017-07-27 14:00:00,7.8,9.9,7,7.7,9.9,6.9
2017-07-27 15:00:00,7.8,9.7,7.2,7.7,9.9,7.2
2017-07-27 16:00:00,7.8,9.7,7,7.7,9.9,6.9
2017-07-27 17:00:00,7.8,9.9,7.2,7.7,9.9,7.2
2017-07-27 18:00:00,7.8,9.7,7.2,7.7,9.9,7.2
2017-07-27 19:00:00,7.8,9.7,7.2,7.7,9.7,7.2
2017-07-27 20:00:00,7.8,9.7,7.2,7.7,9.9,6.9
2017-07-27 21:00:00,7.8,9.7,7,7.7,9.7,7.2
2017-07-27 22:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-27 23:00:00,7.8,9.7,7,7.7,9.9,7.2
2017-07-28 00:00:00,7.8,9.7,7,7.7,9.7,7.2
2017-07-28 01:00:00,7.8,9.7,7,7.7,9.7,7.2
2017-07-28 02:00:00,7.8,9.7,7,7.7,9.7,7.2
2017-07-28 03:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-28 04:00:00,7.8,9.7,7,7.7,9.7,7
2017-07-28 05:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-28 06:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-28 07:00:00,7.6,9.7,7,7.7,9.7,6.9
2017-07-28 08:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-28 09:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-28 10:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-28 11:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-28 12:00:00,7.6,9.7,7,7.7,9.7,6.9
2017-07-28 13:00:00,7.8,9.5,7,7.6,9.7,6.9
2017-07-28 14:00:00,7.8,9.7,7,7.8,9.7,6.9
2017-07-28 15:00:00,7.6,9.7,7,7.8,9.7,6.9
2017-07-28 16:00:00,7.6,9.7,7,7.7,9.7,6.9
2017-07-28 17:00:00,7.6,9.7,7,7.7,9.7,6.9
2017-07-28 18:00:00,7.8,9.7,7,7.6,9.7,6.9
2017-07-28 19:00:00,7.6,9.7,7,7.8,9.5,6.9
2017-07-28 20:00:00,7.6,9.5,7,7.8,9.7,6.9
2017-07-28 21:00:00,7.6,9.5,7,7.6,9.7,6.9
2017-07-28 22:00:00,7.6,9.5,7,7.6,9.7,6.9
2017-07-28 23:00:00,7.6,9.5,7,7.6,9.7,6.9
2017-07-29 00:00:00,7.6,9.5,7,7.7,9.7,6.9
2017-07-29 01:00:00,7.6,9.5,7,7.6,9.7,6.9
2017-07-29 02:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 03:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 04:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 05:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 06:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 07:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 08:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 09:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 10:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 11:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 12:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 13:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 14:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 15:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 16:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 17:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 18:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 19:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 20:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 21:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 22:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-29 23:00:00,7.4,9.5,7,7.6,9.5,6.9
2017-07-30 00:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-30 01:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-30 02:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-30 03:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-30 04:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-30 05:00:00,7.4,9.5,7,7.4,9.5,6.9
2017-07-30 06:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-30 07:00:00,7.4,9.5,7,7.6,9.5,6.9
2017-07-30 08:00:00,7.4,9.5,7,7.6,9.5,6.9
2017-07-30 09:00:00,7.4,9.5,7,7.6,9.5,6.9
2017-07-30 10:00:00,7.6,9.5,7,7.6,9.5,6.9
2017-07-30 11:00:00,7.4,9.5,7,7.4,9.5,6.9
2017-07-30 12:00:00,7.4,9.5,7,7.6,9.5,6.9
2017-07-30 13:00:00,7.4,9.5,7,7.4,9.5,6.9
2017-07-30 14:00:00,7.4,9.5,7,7.3,9.5,6.9
2017-07-30 15:00:00,7.4,9.5,7,7.4,9.5,6.9
2017-07-30 16:00:00,7.4,9.5,7,7.6,9.5,6.9
2017-07-30 17:00:00,7.4,9.3,7,7.4,9.5,6.9
2017-07-30 18:00:00,7.4,9.3,7,7.3,9.5,6.9
2017-07-30 19:00:00,7.4,9.3,7,7.4,9.5,6.9
2017-07-30 20:00:00,7.4,9.3,7,7.3,9.5,6.9
2017-07-30 21:00:00,7.4,9.3,7,7.3,9.5,6.9
2017-07-30 22:00:00,7.4,9.3,7,7.3,9.5,6.9
2017-07-30 23:00:00,7.4,9.3,7,7.3,9.3,6.9
2017-07-31 00:00:00,7.4,9.3,7,7.3,9.3,6.9
2017-07-31 01:00:00,7.4,9.3,7,7.3,9.3,6.9
2017-07-31 02:00:00,7.4,9.3,7,7.3,9.3,6.9
2017-07-31 03:00:00,7.4,9.3,7,7.3,9.3,6.9
2017-07-31 04:00:00,7.4,9.3,7,7.3,9.3,6.9
2017-07-31 05:00:00,7.4,9.3,7,7.3,9.3,6.9
2017-07-31 06:00:00,7.4,9.3,7,7.3,9.3,6.9
2017-07-31 07:00:00,7.4,9.3,7,7.3,9.3,6.9
2017-07-31 08:00:00,7.4,9.3,7,7.3,9.3,6.9
2017-07-31 09:00:00,7.2,9.3,7,7.3,9.3,6.9
2017-07-31 10:00:00,7.4,9.1,7,7.3,9.3,6.9
2017-07-31 11:00:00,7.2,9.1,7,7.3,9.3,6.9
2017-07-31 12:00:00,7.2,9.3,7,7.3,9.3,6.9
2017-07-31 13:00:00,7.2,9.3,7,7.3,9.3,6.9
2017-07-31 14:00:00,7.2,9.1,7,7.3,9.3,6.9
2017-07-31 15:00:00,7.2,9.3,7,7.2,9.3,6.9
2017-07-31 16:00:00,7.2,9.1,7,7.3,9.1,6.9
2017-07-31 17:00:00,7.2,9.1,7,7.2,9,6.9
2017-07-31 18:00:00,7.2,9.1,7,7.2,9.3,6.9
2017-07-31 19:00:00,7.2,9.1,7,7.2,9.3,6.9
2017-07-31 20:00:00,7.2,9.1,7,7.2,9.1,6.9
2017-07-31 21:00:00,7.2,9.1,7,7.2,9.3,6.9
2017-07-31 22:00:00,7.2,9.1,7,7.2,9.1,6.9
2017-07-31 23:00:00,7.2,9.1,7,7.2,9,6.9
2017-08-01 00:00:00,7.2,9.1,7,7.2,9,6.9
2017-08-01 01:00:00,7.2,9.1,7,7.2,9,6.9
2017-08-01 02:00:00,7.2,9.1,7,7.2,9,6.9
2017-08-01 03:00:00,7.2,9.1,7,7.2,9,6.9
2017-08-01 04:00:00,7.2,9.1,7,7.2,9,6.9
2017-08-01 05:00:00,7.2,9.1,7,7.2,9,6.9
2017-08-01 06:00:00,7.2,9.1,7,7.2,9,6.9
2017-08-01 07:00:00,7.2,9.1,7,7.2,9,6.9
2017-08-01 08:00:00,7.2,9.1,7,7.2,9,6.9
2017-08-01 09:00:00,7.2,9.1,7,7.2,9,6.9
2017-08-01 10:00:00,7.2,8.9,7,7.2,9,6.9
2017-08-01 11:00:00,7.2,9.1,7,7.2,9,6.9
2017-08-01 12:00:00,7.2,8.9,7,7.2,9,6.9
2017-08-01 13:00:00,7.2,8.9,7,7.2,9,6.9
2017-08-01 14:00:00,7.2,8.9,7,7.2,9,6.9
2017-08-01 15:00:00,7.2,8.9,7,7.2,9,6.9
2017-08-01 16:00:00,7,8.9,7,7.2,8.9,6.9
2017-08-01 17:00:00,7,8.9,7,7.2,9,6.9
2017-08-01 18:00:00,7.2,8.9,7,7.2,8.9,6.9
2017-08-01 19:00:00,7,8.9,7,7.2,8.9,6.9
2017-08-01 20:00:00,7,8.9,7,7.2,8.9,6.9
2017-08-01 21:00:00,7,8.9,7,7.2,8.9,6.9
2017-08-01 22:00:00,7,8.9,6.8,6.9,8.9,6.9
2017-08-01 23:00:00,7,8.9,7,7,8.9,6.9
2017-08-02 00:00:00,7,8.9,7,7.2,8.9,6.9
2017-08-02 01:00:00,7,8.9,7,6.9,8.9,6.9
2017-08-02 02:00:00,7,8.9,6.8,7,8.9,6.9
2017-08-02 03:00:00,7,8.9,6.8,6.9,8.9,6.9
2017-08-02 04:00:00,7,8.9,6.8,6.9,8.9,6.7
2017-08-02 05:00:00,7,8.9,7,6.9,8.9,7
2017-08-02 06:00:00,7,8.7,7,6.9,8.9,6.9
2017-08-02 07:00:00,7,8.7,6.8,6.9,8.9,6.9
2017-08-02 08:00:00,7,8.9,7,6.9,8.9,6.7
2017-08-02 09:00:00,7,8.9,6.8,6.9,8.9,6.8
2017-08-02 10:00:00,14.9,8.7,6.8,6.9,8.9,6.7
2017-08-02 11:00:00,15.7,18,7,6.9,8.9,6.9
2017-08-02 12:00:00,15.3,18.2,15.7,6.9,8.7,6.9
2017-08-02 13:00:00,14.4,17.5,15.5,6.9,8.7,6.7
2017-08-02 14:00:00,14.2,16.7,14.9,6.9,8.9,7
2017-08-02 15:00:00,14.9,17.3,15.7,6.9,8.9,6.7
2017-08-02 16:00:00,14,17.1,15.9,14.6,8.7,6.8
2017-08-02 17:00:00,13.4,16.3,14.7,15.4,17.7,6.9
2017-08-02 18:00:00,13,15.9,14.2,15,17.9,15.4
2017-08-02 19:00:00,12.8,15.5,13.6,14.1,17.2,15.2
2017-08-02 20:00:00,12.4,15.3,13.2,13.9,16.4,14.6
2017-08-02 21:00:00,12.2,14.9,13,14.6,17,15.4
2017-08-02 22:00:00,12,14.9,12.8,13.7,16.8,15.6
2017-08-02 23:00:00,12,14.7,12.6,13.1,16,14.4
2017-08-03 00:00:00,11.8,14.6,12.4,12.7,15.6,13.9
2017-08-03 01:00:00,11.8,14.4,12.2,12.5,15.2,13.3
2017-08-03 02:00:00,11.6,14.4,12.2,12.1,15,12.9
2017-08-03 03:00:00,11.4,14.2,12,11.9,14.6,12.7
2017-08-03 04:00:00,11.4,14.2,11.8,11.7,14.6,12.5
2017-08-03 05:00:00,11.3,14,11.8,11.7,14.4,12.3
2017-08-03 06:00:00,11.3,14,11.6,11.5,14.3,12.1
2017-08-03 07:00:00,11.3,14,11.6,11.5,14.1,11.9
2017-08-03 08:00:00,11.3,14,11.4,11.3,14.1,11.9
2017-08-03 09:00:00,11.1,13.8,11.3,11.3,13.9,11.7
2017-08-03 10:00:00,11.1,13.8,11.3,11.3,13.9,11.5
2017-08-03 11:00:00,11.1,13.6,11.1,11,13.7,11.5
2017-08-03 12:00:00,10.9,13.6,11.1,11,13.7,11.3
2017-08-03 13:00:00,10.9,13.6,10.9,11,13.7,11.3
2017-08-03 14:00:00,10.9,13.6,10.9,11,13.7,11.3
2017-08-03 15:00:00,10.7,13.4,10.7,10.8,13.5,11.2
2017-08-03 16:00:00,10.7,13.4,10.7,10.8,13.5,11
2017-08-03 17:00:00,10.7,13.2,10.5,10.8,13.3,10.8
2017-08-03 18:00:00,10.7,13.2,10.5,10.6,13.3,10.8
2017-08-03 19:00:00,10.5,13.2,10.5,10.6,13.3,10.6
2017-08-03 20:00:00,10.5,13.2,10.3,10.6,13.3,10.6
2017-08-03 21:00:00,10.5,13.2,10.3,10.7,13.1,10.7
2017-08-03 22:00:00,10.5,13.2,10.3,10.4,13.1,10.4
2017-08-03 23:00:00,10.5,13,10.1,10.7,12.9,10.5
2017-08-04 00:00:00,10.3,13,10.1,10.7,12.9,10.5
2017-08-04 01:00:00,10.3,13,10.1,10.5,12.9,10.5
2017-08-04 02:00:00,10.3,13,9.9,10.5,12.9,10.3
2017-08-04 03:00:00,10.3,12.8,9.9,10.5,12.9,10.3
2017-08-04 04:00:00,10.3,12.8,9.9,10.5,12.9,10.3
2017-08-04 05:00:00,10.3,12.8,9.9,10.5,12.7,10
2017-08-04 06:00:00,10.1,12.8,9.7,10.3,12.7,10
2017-08-04 07:00:00,10.1,12.8,9.7,10.3,12.7,10
2017-08-04 08:00:00,10.1,12.8,9.7,10.3,12.7,9.9
2017-08-04 09:00:00,10.1,12.6,9.5,10.3,12.5,9.6
2017-08-04 10:00:00,10.1,12.6,9.5,10.3,12.5,9.9
2017-08-04 11:00:00,10.1,12.6,9.5,10.3,12.5,9.9
2017-08-04 12:00:00,9.9,12.6,9.5,10,12.5,9.7
2017-08-04 13:00:00,9.9,12.6,9.5,10,12.5,9.7
2017-08-04 14:00:00,9.9,12.6,9.3,10,12.5,9.7
2017-08-04 15:00:00,9.9,12.4,9.3,10,12.3,9.5
2017-08-04 16:00:00,9.9,12.4,9.3,10,12.5,9.5
2017-08-04 17:00:00,9.9,12.4,9.3,10,12.5,9.5
2017-08-04 18:00:00,9.9,12.4,9.1,9.9,12.5,9.5
2017-08-04 19:00:00,9.9,12.4,9.1,9.6,12.5,9.5
2017-08-04 20:00:00,9.9,12.2,9.1,9.9,12.5,9.3
2017-08-04 21:00:00,9.7,12.2,9.1,9.9,12.1,9.3
2017-08-04 22:00:00,9.7,12.2,9.1,9.9,12.1,9.3
2017-08-04 23:00:00,9.7,12.2,9.1,9.9,12.3,9.3
2017-08-05 00:00:00,9.7,12.2,9.1,9.9,12.3,9.1
2017-08-05 01:00:00,9.7,12.2,9.1,9.9,12.3,9
2017-08-05 02:00:00,9.7,12.2,8.9,9.9,11.9,9
2017-08-05 03:00:00,9.7,12.2,8.9,9.7,11.9,9
2017-08-05 04:00:00,9.7,12.2,8.9,9.7,12.1,9
2017-08-05 05:00:00,9.7,12.2,8.9,9.7,12.1,9
2017-08-05 06:00:00,9.5,12.2,8.9,9.7,12.1,9
2017-08-05 07:00:00,9.5,12.2,8.9,9.7,12.1,9
2017-08-05 08:00:00,9.5,12.2,8.9,9.7,12.1,8.9
2017-08-05 09:00:00,9.5,12,8.7,9.7,12.1,8.9
2017-08-05 10:00:00,9.5,12,8.7,9.7,12.1,8.9
2017-08-05 11:00:00,9.5,12,8.7,9.7,12.1,8.9
2017-08-05 12:00:00,9.5,12,8.7,9.5,12.1,8.9
2017-08-05 13:00:00,9.5,12,8.7,9.5,12.1,8.9
2017-08-05 14:00:00,9.5,12,8.7,9.5,12.1,8.9
2017-08-05 15:00:00,9.3,12,8.7,9.5,11.7,8.7
2017-08-05 16:00:00,9.3,12,8.5,9.5,11.7,8.7
2017-08-05 17:00:00,9.3,11.8,8.5,9.5,11.9,8.7
2017-08-05 18:00:00,9.3,11.8,8.5,9.5,11.9,8.7
2017-08-05 19:00:00,9.3,11.8,8.5,9.5,11.9,8.7
2017-08-05 20:00:00,9.3,11.8,8.5,9.5,11.9,8.7
2017-08-05 21:00:00,9.3,11.8,8.5,9.3,11.9,8.7
2017-08-05 22:00:00,9.3,11.8,8.5,9.3,11.9,8.5
2017-08-05 23:00:00,9.3,11.8,8.5,9.3,11.5,8.5
2017-08-06 00:00:00,9.3,11.8,8.5,9.3,11.5,8.5
2017-08-06 01:00:00,9.3,11.8,8.3,9.3,11.5,8.5
2017-08-06 02:00:00,9.3,11.8,8.5,9.3,11.7,8.5
2017-08-06 03:00:00,9.3,11.8,8.3,9.3,11.7,8.5
2017-08-06 04:00:00,9.3,11.6,8.3,9.3,11.7,8.5
2017-08-06 05:00:00,9.3,11.6,8.3,9.3,11.7,8.5
2017-08-06 06:00:00,9.3,11.6,8.3,9.3,11.7,8.5
2017-08-06 07:00:00,9.3,11.6,8.3,9.3,11.7,8.3
2017-08-06 08:00:00,9.3,11.6,8.3,9.3,11.7,8.5
2017-08-06 09:00:00,9.1,11.6,8.3,9.3,11.7,8.3
2017-08-06 10:00:00,9.1,11.6,8.3,9.3,11.3,8.3
2017-08-06 11:00:00,9.1,11.6,8.3,9.3,11.3,8.3
2017-08-06 12:00:00,9.1,11.6,8.2,9.3,11.5,8.3
2017-08-06 13:00:00,9.1,11.6,8.3,9.3,11.5,8.3
2017-08-06 14:00:00,9.1,11.6,8.2,9.3,11.5,8.3
2017-08-06 15:00:00,9.1,11.6,8.2,9.1,11.5,8.3
2017-08-06 16:00:00,9.1,11.4,8.2,9,11.5,8.3
2017-08-06 17:00:00,9.1,11.4,8.2,9,11.5,8.3
2017-08-06 18:00:00,9.1,11.4,8.2,9,11.5,8.2
2017-08-06 19:00:00,9.1,11.4,8.2,9,11.5,8.3
2017-08-06 20:00:00,9.1,11.4,8.2,9,11.5,8.2
2017-08-06 21:00:00,9.1,11.4,8.2,9,11.5,8.2
2017-08-06 22:00:00,9.1,11.4,8.2,9,11.3,8.2
2017-08-06 23:00:00,9.1,11.4,8.2,9,11.3,8.2
2017-08-07 00:00:00,8.9,11.4,8.2,9,11.3,8.2
2017-08-07 01:00:00,9.1,11.3,8.2,9,11.3,8.2
2017-08-07 02:00:00,8.9,11.4,8,9,11.3,8.2
2017-08-07 03:00:00,8.9,11.4,8,9,11.3,8.2
2017-08-07 04:00:00,8.9,11.3,8,9,11.3,8.2
2017-08-07 05:00:00,8.9,11.3,8,9,11.3,8.2
2017-08-07 06:00:00,8.9,11.3,8,8.9,11.3,8.2
2017-08-07 07:00:00,8.9,11.3,8,9,11,8.2
2017-08-07 08:00:00,8.9,11.3,8,8.9,11.3,8
2017-08-07 09:00:00,8.9,11.3,8,8.9,11.3,8
2017-08-07 10:00:00,8.9,11.3,8,8.9,11,8
2017-08-07 11:00:00,8.9,11.3,8,8.9,11,8
2017-08-07 12:00:00,8.9,11.3,8,8.9,11,8
2017-08-07 13:00:00,8.9,11.3,8,8.9,11,8
2017-08-07 14:00:00,8.7,11.3,8,8.9,11,8
2017-08-07 15:00:00,8.7,11.3,8,8.9,11,8
2017-08-07 16:00:00,8.7,11.3,8,8.9,11,8
2017-08-07 17:00:00,8.7,11.1,8,8.9,11,8
2017-08-07 18:00:00,8.7,11.1,8,8.9,11,8
2017-08-07 19:00:00,8.7,11.1,7.8,8.9,11,8
2017-08-07 20:00:00,8.7,11.1,7.8,8.7,11,8
2017-08-07 21:00:00,8.7,11.1,7.8,8.7,11,8
2017-08-07 22:00:00,8.7,11.1,7.8,8.7,11,8
2017-08-07 23:00:00,8.7,11.1,7.8,8.7,10.8,8
2017-08-08 00:00:00,8.7,11.1,7.8,8.7,10.8,8
2017-08-08 01:00:00,8.7,11.1,7.8,8.7,10.8,7.7
2017-08-08 02:00:00,8.7,11.1,7.8,8.7,11,7.8
2017-08-08 03:00:00,8.7,11.1,7.8,8.7,11,7.8
2017-08-08 04:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-08-08 05:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-08-08 06:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-08-08 07:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-08-08 08:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-08-08 09:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-08-08 10:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-08-08 11:00:00,8.5,11.1,7.8,8.7,11,7.7
2017-08-08 12:00:00,8.5,10.9,7.8,8.7,11,7.7
2017-08-08 13:00:00,8.5,10.9,7.8,8.7,11,7.7
2017-08-08 14:00:00,8.5,10.9,7.8,8.7,11,7.7
2017-08-08 15:00:00,8.5,10.9,7.8,8.7,11,7.7
2017-08-08 16:00:00,8.5,10.9,7.8,8.7,11,7.7
2017-08-08 17:00:00,8.5,10.9,7.8,8.5,11,7.7
2017-08-08 18:00:00,8.5,10.9,7.8,8.5,10.6,7.7
2017-08-08 19:00:00,8.5,10.9,7.8,8.5,10.6,7.7
2017-08-08 20:00:00,8.5,10.9,7.6,8.5,10.6,7.7
2017-08-08 21:00:00,8.5,10.9,7.6,8.5,10.6,7.7
2017-08-08 22:00:00,8.5,10.9,7.6,8.5,10.6,7.7
2017-08-08 23:00:00,8.5,10.9,7.6,8.5,10.6,7.7
2017-08-09 00:00:00,8.5,10.9,7.6,8.5,10.6,7.7
2017-08-09 01:00:00,8.5,10.9,7.6,8.5,10.6,7.7
2017-08-09 02:00:00,8.5,10.7,7.6,8.5,10.6,7.6
2017-08-09 03:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-08-09 04:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-08-09 05:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-08-09 06:00:00,8.5,10.7,7.6,8.5,10.6,7.6
2017-08-09 07:00:00,8.5,10.7,7.6,8.5,10.6,7.6
2017-08-09 08:00:00,8.5,10.9,7.6,8.5,10.7,7.6
2017-08-09 09:00:00,8.3,10.7,7.6,8.5,10.6,7.6
2017-08-09 10:00:00,8.5,10.7,7.6,8.5,10.6,7.6
2017-08-09 11:00:00,8.3,10.7,7.6,8.5,10.6,7.6
2017-08-09 12:00:00,8.3,10.7,7.6,8.5,10.7,7.6
2017-08-09 13:00:00,8.3,10.7,7.6,8.5,10.4,7.6
2017-08-09 14:00:00,8.3,10.7,7.6,8.5,10.6,7.6
2017-08-09 15:00:00,8.3,10.7,7.6,8.3,10.7,7.6
2017-08-09 16:00:00,8.3,10.7,7.6,8.5,10.4,7.6
2017-08-09 17:00:00,8.3,10.7,7.6,8.3,10.7,7.6
2017-08-09 18:00:00,8.3,10.5,7.6,8.3,10.7,7.6
2017-08-09 19:00:00,8.3,10.7,7.6,8.3,10.7,7.6
2017-08-09 20:00:00,8.3,10.5,7.4,8.3,10.7,7.6
